    0.458791017532348633E+01    0.320432996749877930E+01    0.312557640671730042E+01    0.274976388122243209E+01    0.311392011919604261E+01    0.801114128871347639E+06    0.574107405326077735E+01    0.360474497079849243E+01    0.257429619234800322E+01    0.150878106845351372E+02    0.100000000000000000E+01
    0.606080341339111328E+01    0.528029203414916992E+01    0.404951694607734680E+01    0.216105796202028655E+01    0.569157050902945194E+01    0.415403082713946998E+09    0.551610420103464548E+03    0.454165548086166382E+01    0.222621163535118072E+01    0.147938367951309804E+02    0.100000000000000000E+01
    0.380186510086059570E+01    0.575301170349121094E+01    0.374068427085876465E+01    0.604659806536823385E+01    0.795512071673867638E+01    0.619939968008350888E+03    0.336947054765231804E-01    0.464885830879211426E+00    0.224252925890684107E+01    0.149925204028930104E+02    0.100000000000000000E+01
    0.723832941055297852E+01    0.251392698287963867E+01    0.125919255614280701E+01    0.707320796198639457E+01    0.758130830697796121E+01    0.422379467533464704E+05    0.399363552838769897E+00    0.408370435237884521E+01    0.248125610923767059E+01    0.147226197204185958E+02    0.100000000000000000E+01
    0.456925058364868164E+01    0.266068315505981445E+01    0.629439669847488403E+01    0.603681956348824578E+01    0.813147677289925497E+01    0.164603026668631588E+07    0.164806108524804484E+01    0.909728705883026123E+00    0.258647691082954401E+01    0.148414401594701300E+02    0.100000000000000000E+01
    0.734735918045043945E+01    0.672985029220581055E+01    0.662836390733718872E+01    0.468628517442784975E+01    0.590625136459415145E+01    0.276965305713377893E+04    0.495564092294875982E-01    0.121617972850799561E+01    0.300095507484674462E+01    0.146948086524393222E+02    0.100000000000000000E+01
    0.483283662796020508E+01    0.136554718017578125E+01    0.352301496267318726E+01    0.347581435964726104E+01    0.475801015057298748E+01    0.138603018174565514E+06    0.326466608816640491E+01    0.208816409111022949E+01    0.298172274231910706E+01    0.148490392260362754E+02    0.100000000000000000E+01
    0.745306730270385742E+01    0.788696384429931641E+01    0.393869119882583618E+01    0.213136871533286021E+01    0.318194365572515725E+01    0.419776292152364404E+05    0.337979323942636700E+01    0.486356317996978760E+00    0.227391139066219328E+01    0.147283192920705019E+02    0.100000000000000000E+01
    0.494161748886108398E+01    0.630436897277832031E+01    0.368057596683502197E+01    0.230915744531790779E+01    0.717174215398271020E+01    0.417145876385431693E+05    0.281172717853304388E+00    0.411598414182662964E+01    0.282636214518547035E+01    0.147674593717247493E+02    0.100000000000000000E+01
    0.630211925506591797E+01    0.688421869277954102E+01    0.149784925580024719E+01    0.347920828222885081E+01    0.732644133419394183E+01    0.243908836906992306E+06    0.344634886360506920E+01    0.137706100940704346E+00    0.242848848074674617E+01    0.147236340410237307E+02    0.100000000000000000E+01
    0.194000387191772461E+01    0.716157627105712891E+01    0.774967882037162781E+01    0.249376877473637037E+01    0.687371075830657841E+01    0.834720185642981619E+03    0.229030500415492539E-03    0.353901922702789307E+01    0.245254583621025057E+01    0.149298530526105395E+02    0.100000000000000000E+01
    0.348641443252563477E+01    0.514250850677490234E+01    0.615799009799957275E+00    0.373557040846186261E+01    0.410985534568884336E+01    0.870148855988035351E+07    0.298993833494665012E+03    0.973679125308990479E+00    0.278626680576801311E+01    0.150278933388830716E+02    0.100000000000000000E+01
    0.184619712829589844E+01    0.742416048049926758E+01    0.494622635841369629E+01    0.436366635431130057E+01    0.781516804807633392E+01    0.868607034712053137E+05    0.397161874866178100E+00    0.775148272514343262E+00    0.282724989718198749E+01    0.151460915144387673E+02    0.100000000000000000E+01
    0.355459594726562500E+01    0.795995187759399414E+01    0.338939848542213440E+01    0.404337863840711265E+01    0.804404529760982179E+01    0.321109261701462790E+07    0.429060259878468120E+01    0.353567451238632202E+01    0.252767770004272441E+01    0.150228823124915216E+02    0.100000000000000000E+01
    0.380172395706176758E+01    0.777235507965087891E+01    0.597173500061035156E+01    0.361757024318715281E+01    0.769171730870264803E+01    0.116425924448194528E+05    0.543169385141974506E-01    0.389343202114105225E+01    0.288156738489866271E+01    0.149927901267814754E+02    0.100000000000000000E+01
    0.783304548263549805E+01    0.797196865081787109E+01    0.659301462769508362E+01    0.619668111802081700E+01    0.686188798907519271E+01    0.402796870967611447E+08    0.687251607934776843E+02    0.152188420295715332E+01    0.298773995298147188E+01    0.146941421260430332E+02    0.100000000000000000E+01
    0.461886453628540039E+01    0.140524864196777344E+00    0.413864764571189880E+01    0.326016504841089594E+01    0.521346301114643929E+01    0.973634711085283811E+03    0.230007259160666216E-03    0.412739157676696777E+01    0.265615873748064057E+01    0.148308562875873040E+02    0.100000000000000000E+01
    0.722333621978759766E+01    0.789523267745971680E+01    0.185146856307983398E+01    0.599199352627609283E+01    0.729696295778117321E+01    0.168429006088174924E+04    0.225135351682723174E-01    0.106341809034347534E+01    0.285203317195177064E+01    0.147059503063130350E+02    0.100000000000000000E+01
    0.328455781936645508E+01    0.699150085449218750E+00    0.365978482365608215E+01    0.441420768047266510E+01    0.822471197706638613E+01    0.113545534545505041E+06    0.257610767874723590E-01    0.144806861877441406E+01    0.266798436528444283E+01    0.152191361911855800E+02    0.100000000000000000E+01
    0.483080101013183594E+01    0.496954631805419922E+01    0.341311502456665039E+01    0.217422367724225296E+01    0.757511679465175192E+01    0.214440766838251420E+04    0.235289493721355672E-03    0.272952616214752197E+01    0.252967343413829804E+01    0.148509636976595072E+02    0.100000000000000000E+01
    0.396820211410522461E+01    0.681018733978271484E+01    0.350501555204391479E+01    0.298773372586475894E+01    0.513218476681241231E+01    0.102843124359136447E+07    0.500246913482357503E+01    0.442814111709594727E+01    0.271014410889148705E+01    0.148692127533491920E+02    0.100000000000000000E+01
    0.274108982086181641E+01    0.116121959686279297E+01    0.794858294725418091E+01    0.356703065361970495E+01    0.523335943119739433E+01    0.120940761442073585E+04    0.454676934046686285E-01    0.225712895393371582E+01    0.241529906588792809E+01    0.150134086121385106E+02    0.100000000000000000E+01
    0.306195640563964844E+01    0.585525608062744141E+01    0.753421741724014282E+01    0.655219626317890302E+01    0.784735320481229870E+01    0.148028671945284805E+04    0.163826651930196491E-02    0.352108776569366455E+00    0.281283874166011794E+01    0.150591821626809246E+02    0.100000000000000000E+01
    0.128557538986206055E+01    0.426719617843627930E+01    0.370388212800025940E+01    0.327762324193641952E+01    0.631949731057313180E+01    0.273006109551270492E+08    0.178622611971495822E+02    0.395560294389724731E+01    0.268463127130269985E+01    0.152497641535529027E+02    0.100000000000000000E+01
    0.734152793884277344E+01    0.762649679183959961E+01    0.834981083869934082E+00    0.202642706773753645E+01    0.250758002221317433E+01    0.178518257516693498E+06    0.626014807807670381E+00    0.353392243385314941E+01    0.250025571238994582E+01    0.147173306767363439E+02    0.100000000000000000E+01
    0.677301931381225586E+01    0.781775140762329102E+01    0.422583955526351929E+01    0.333559395085064336E+01    0.790648452621227271E+01    0.207118623444212303E+08    0.652455470205726726E+02    0.830439329147338867E+00    0.246129547899961487E+01    0.147554211918159481E+02    0.100000000000000000E+01
    0.287969970703125000E+01    0.454823493957519531E+00    0.746375578641891479E+01    0.624014284918542650E+01    0.677431045031393175E+01    0.867376449661161473E+03    0.922651777435185374E-04    0.177726268768310547E+01    0.230250092172622667E+01    0.149877490926578840E+02    0.100000000000000000E+01
    0.301837921142578125E+01    0.634277343750000000E+01    0.543833616375923157E+01    0.509256747118287567E+01    0.515621096863252859E+01    0.281222386905727490E+04    0.158754669830809354E-03    0.282326519489288330E+01    0.244379973572492570E+01    0.150619441871515445E+02    0.100000000000000000E+01
    0.433288574218750000E+01    0.785602712631225586E+01    0.510082888603210449E+01    0.222409213015201912E+01    0.270151392562403858E+01    0.467027953356339640E+05    0.137153844276617409E+01    0.424795269966125488E+01    0.299284598183631889E+01    0.147656106568300522E+02    0.100000000000000000E+01
    0.399448394775390625E+01    0.114484548568725586E+01    0.259501311182975769E+01    0.302753630359634940E+01    0.619284931643939629E+01    0.126229211864324316E+04    0.838150871212211602E-03    0.277582645416259766E+01    0.287718793320655841E+01    0.151075541737784551E+02    0.100000000000000000E+01
    0.459961462020874023E+01    0.633936405181884766E+01    0.632862436771392822E+01    0.348863215325435316E+01    0.660735149663511478E+01    0.371782459864376433E+05    0.251409983051684216E+00    0.245833396911621094E-01    0.240992675697803493E+01    0.149295208556363814E+02    0.100000000000000000E+01
    0.552675390243530273E+01    0.102200269699096680E+01    0.574668112397193909E+01    0.244087707619254912E+01    0.392835572289574664E+01    0.230729830678973231E+06    0.130686571517116323E+00    0.514506697654724121E+00    0.248943807250261306E+01    0.148214137590619561E+02    0.100000000000000000E+01
    0.442427921295166016E+01    0.265989685058593750E+01    0.530169236660003662E+01    0.311873703936367574E+01    0.433259092189210282E+01    0.600856803731954750E+07    0.153227119053631480E+02    0.180182635784149170E+01    0.271637557834386811E+01    0.148259659825439005E+02    0.100000000000000000E+01
    0.284000349044799805E+01    0.517482233047485352E+01    0.674011886119842529E+00    0.335576994154704744E+01    0.422924385820948689E+01    0.757946709490399528E+07    0.476122950483272067E+01    0.166281074285507202E+01    0.300830641841888458E+01    0.149624150026515466E+02    0.100000000000000000E+01
    0.509058904647827148E+01    0.355486536026000977E+01    0.536348465085029602E+01    0.453618585781198469E+01    0.632760102709665251E+01    0.332942339694604801E+06    0.199332316114377583E+01    0.405266284942626953E+00    0.250816264104843123E+01    0.148199836065406920E+02    0.100000000000000000E+01
    0.169047641754150391E+01    0.386388015747070312E+01    0.743539455533027649E+01    0.267920262167016077E+01    0.818027356534559580E+01    0.368059800160268415E+07    0.190528590876177439E+01    0.452409446239471436E+01    0.222841160857677467E+01    0.152608428313340472E+02    0.100000000000000000E+01
    0.575091934204101562E+01    0.520304584503173828E+01    0.186651620268821716E+01    0.459931057711128055E+01    0.758647316420973272E+01    0.557313765402005174E+03    0.158307161076522607E-02    0.112751066684722900E+01    0.297311949789524066E+01    0.147191623019781463E+02    0.100000000000000000E+01
    0.520196008682250977E+01    0.532717418670654297E+01    0.692007273435592651E+00    0.474623987645461831E+01    0.763588456131050108E+01    0.386724342083549459E+03    0.118210137942004710E-01    0.978090465068817139E+00    0.282746289086341873E+01    0.147732899849960795E+02    0.100000000000000000E+01
    0.677003860473632812E+01    0.260845470428466797E+01    0.798792737722396851E+01    0.296261485645489131E+01    0.485138637873067502E+01    0.209145582796777535E+04    0.166089128238562444E-03    0.204721868038177490E+01    0.248219314986467365E+01    0.147585882315240049E+02    0.100000000000000000E+01
    0.334755086898803711E+01    0.748850488662719727E+01    0.314586508274078369E+01    0.667883845128657772E+01    0.781961322055702190E+01    0.401102575599782404E+04    0.520158262971629880E-02    0.276755094528198242E+00    0.257904874986410126E+01    0.149861672062491458E+02    0.100000000000000000E+01
    0.751819419860839844E+01    0.322280788421630859E+01    0.462785038352012634E+01    0.562836287904887733E+01    0.699230643982413991E+01    0.665769606609589934E+09    0.559978469851522846E+03    0.135744303464889526E+01    0.245136128973960865E+01    0.147214017548814731E+02    0.100000000000000000E+01
    0.657843780517578125E+01    0.775003433227539062E-02    0.271333473920822144E+01    0.451707083587730462E+01    0.728227640698447409E+01    0.282701102850792930E+06    0.800359356830349866E+00    0.348050862550735474E+01    0.267719885957241033E+01    0.147319438421711926E+02    0.100000000000000000E+01
    0.471080017089843750E+01    0.127495574951171875E+01    0.470808508992195129E+01    0.560555877105941924E+01    0.580429570485105017E+01    0.239205218195355656E+04    0.109362619505837547E+00    0.544852018356323242E+00    0.223893913376331311E+01    0.148408631420007175E+02    0.100000000000000000E+01
    0.532798051834106445E+01    0.550302982330322266E+00    0.775618496537208557E+01    0.345776859665248182E+01    0.725201688586575433E+01    0.100915304077193330E+06    0.642385197013491172E+00    0.135083079338073730E+01    0.224195985883474336E+01    0.147714147635451170E+02    0.100000000000000000E+01
    0.330445241928100586E+01    0.179325580596923828E+01    0.555032107234001160E+01    0.298948861356010509E+01    0.810228768329496063E+01    0.303998897992258435E+04    0.349439627903596006E+00    0.144597887992858887E-01    0.289647375452518485E+01    0.150541411238998819E+02    0.100000000000000000E+01
    0.427050304412841797E+01    0.356733036041259766E+01    0.355263951420783997E+01    0.374568052924860506E+01    0.672432429031922929E+01    0.966832022035647067E+06    0.235915243991192156E+02    0.118062496185302734E+00    0.287262974697351448E+01    0.148923954477070186E+02    0.100000000000000000E+01
    0.296381521224975586E+01    0.677279567718505859E+01    0.741512420773506165E+01    0.451343827609594150E+01    0.492837708347394354E+01    0.284637423341491512E+04    0.401982841451653250E-01    0.255474954843521118E+01    0.254391855680942536E+01    0.150180610469094340E+02    0.100000000000000000E+01
    0.383484363555908203E+01    0.332019710540771484E+01    0.170275929570198059E+01    0.429955733848722588E+01    0.808112826795833428E+01    0.277795475928888254E+04    0.167340240021703578E-01    0.142629086971282959E+01    0.278332370775938021E+01    0.148175967207690515E+02    0.100000000000000000E+01
    0.757914543151855469E+01    0.591130733489990234E+00    0.286757650971412659E+01    0.383248092364854909E+01    0.615851776162434472E+01    0.339138961556261665E+04    0.745388418903137533E-04    0.170702844858169556E+01    0.268657427567243579E+01    0.147132218072104397E+02    0.100000000000000000E+01
    0.258958625793457031E+01    0.381079196929931641E+00    0.513199928402900696E+01    0.554515970040460093E+01    0.676014521427628967E+01    0.121167227180612311E+08    0.606645060356164834E+02    0.381775498390197754E+00    0.271758901989460000E+01    0.150183231303632567E+02    0.100000000000000000E+01
    0.600269079208374023E+01    0.560028219223022461E+01    0.317602786421775818E+01    0.327804247936402549E+01    0.399812959296173887E+01    0.298435208471531996E+04    0.126606248169136663E-03    0.823364257812500000E+00    0.235980644410848583E+01    0.147912337686144433E+02    0.100000000000000000E+01
    0.330759096145629883E+01    0.126152992248535156E+01    0.775115448236465454E+01    0.538498586755419417E+01    0.719344398911659866E+01    0.103965449523999967E+06    0.422354019746043807E+00    0.485734611749649048E+01    0.262642964720726013E+01    0.149868879580348544E+02    0.100000000000000000E+01
    0.490730619430541992E+01    0.846566677093505859E+00    0.570301118493080139E+01    0.216323486646750585E+01    0.629779285141700740E+01    0.414230353100234549E+07    0.187734595618880129E+01    0.714334249496459961E+00    0.238877206665277475E+01    0.148102076563137732E+02    0.100000000000000000E+01
    0.494167804718017578E+01    0.239070749282836914E+01    0.366698208451271057E+01    0.250895631536427510E+01    0.308741672888931351E+01    0.298758998449734027E+05    0.129853846500317116E+00    0.371363461017608643E+00    0.239146593827009202E+01    0.150120653427097785E+02    0.100000000000000000E+01
    0.327549982070922852E+01    0.800659179687500000E+00    0.298695090413093567E+01    0.455502099410709782E+01    0.539237296510120601E+01    0.178038884650951441E+05    0.359666194690946199E-02    0.299301743507385254E+00    0.273822420603036853E+01    0.151132670996330649E+02    0.100000000000000000E+01
    0.705627298355102539E+01    0.228746843338012695E+01    0.151403862237930298E+01    0.202453982223459050E+01    0.256540481045586422E+01    0.453058180923877535E+04    0.519370725200958422E-01    0.417510390281677246E+01    0.257864998763799669E+01    0.147102262818758653E+02    0.100000000000000000E+01
    0.735267972946166992E+01    0.269062519073486328E+01    0.443163338303565979E+01    0.226955398611299097E+01    0.485656548432287316E+01    0.140027198165277673E+04    0.364920416674011615E-02    0.462443232536315918E+01    0.295720281255245210E+01    0.147079605392314203E+02    0.100000000000000000E+01
    0.668208026885986328E+01    0.551819229125976562E+01    0.308105665445327759E+01    0.422300184032974357E+01    0.699840526563748000E+01    0.224531753799446821E+08    0.984693145456457586E+02    0.154695034027099609E+01    0.295118205958604829E+01    0.146981675410799379E+02    0.100000000000000000E+01
    0.600965309143066406E+01    0.563958120346069336E+01    0.597268539667129517E+01    0.383873116282364801E+01    0.453897382786401504E+01    0.402964354236464033E+03    0.432321227569643952E-03    0.446889102458953857E+01    0.240098648762702949E+01    0.147936551577199005E+02    0.100000000000000000E+01
    0.205263471603393555E+01    0.453522396087646484E+01    0.577015537023544312E+01    0.217801336504152854E+01    0.295114387422601832E+01    0.284525992723141371E+04    0.343186040028281352E-03    0.899285078048706055E+00    0.299679909193515792E+01    0.149466536077334489E+02    0.100000000000000000E+01
    0.578069353103637695E+01    0.197431659698486328E+01    0.397918272018432617E+01    0.204155988347289208E+01    0.733638459839269608E+01    0.188751317930389792E+08    0.274971789060273466E+03    0.293210148811340332E+00    0.293655457049608248E+01    0.147901154223450924E+02    0.100000000000000000E+01
    0.333889150619506836E+01    0.391211318969726562E+01    0.270893770456314087E+01    0.421428611608713499E+01    0.662412978372732297E+01    0.702110850864871754E+05    0.288024705279058546E-01    0.181371480226516724E+01    0.271262857973575588E+01    0.150154704670599290E+02    0.100000000000000000E+01
    0.326194667816162109E+01    0.525609254837036133E+01    0.462305369973182678E+01    0.382980704182388854E+01    0.639838169714480465E+01    0.921039173465299064E+04    0.499196752501967489E-01    0.158742904663085938E+01    0.301841569870710380E+01    0.149665035818683414E+02    0.100000000000000000E+01
    0.337061786651611328E+01    0.459337663650512695E+01    0.405917289853096008E+01    0.539054955028188765E+01    0.554901518481837286E+01    0.755099311184325367E+08    0.300156238309167200E+02    0.194310277700424194E+01    0.225112906223535525E+01    0.150578346333717317E+02    0.100000000000000000E+01
    0.354405450820922852E+01    0.618847179412841797E+01    0.448807957768440247E+01    0.361651417701488942E+01    0.650327862551809499E+01    0.805006613830822171E+05    0.610588305051266780E-01    0.147765129804611206E+01    0.274032205969095255E+01    0.148564365460893324E+02    0.100000000000000000E+01
    0.288668107986450195E+01    0.539476060867309570E+01    0.145140457153320312E+01    0.298238445040988287E+01    0.618419216569752628E+01    0.188939327320545353E+08    0.185081119506345686E+03    0.436587899923324585E+01    0.281230562490224845E+01    0.149980230913011372E+02    0.100000000000000000E+01
    0.475167131423950195E+01    0.745730161666870117E+01    0.324588063359260559E+01    0.314558165311393356E+01    0.471580581386100750E+01    0.166747079659734154E+05    0.347841089153588757E-02    0.161268621683120728E+01    0.237941977673768967E+01    0.149029921767281959E+02    0.100000000000000000E+01
    0.508670616149902344E+01    0.673549270629882812E+01    0.769183430075645447E+01    0.303320811961608250E+01    0.697153359978952381E+01    0.219924489708401933E+08    0.419985015049547101E+02    0.436518281698226929E+01    0.272283137685060517E+01    0.148280737220612888E+02    0.100000000000000000E+01
    0.423864269256591797E+01    0.194716739654541016E+01    0.701067614555358887E+01    0.549385926113135348E+01    0.722630546305549615E+01    0.421043304514190007E+06    0.422889035591470996E+01    0.420080125331878662E+00    0.242746156680583924E+01    0.148723582028979777E+02    0.100000000000000000E+01
    0.488642358779907227E+01    0.187612962722778320E+01    0.715629372000694275E+01    0.318747406607026207E+01    0.596630106816519401E+01    0.189051667579738656E+06    0.779499179494324346E+00    0.345989942550659180E+01    0.245797851610183704E+01    0.148317844430943691E+02    0.100000000000000000E+01
